subjID,self,like,cond,response1,choice,input1,input,response,f,outcome,g,h,i,j,k,l
112,1,1,3,0,1,1,1,0,26,-1,77725,1801359,0,1795261,1717536,1723634
112,1,1,3,0,1,1,1,0,27,-1,77725,1814939,0,1808224,1730499,1737214
112,1,1,3,1,2,1,1,1,28,1,77725,1829534,1,1821503,1743778,1751809
112,1,1,3,1,2,1,1,1,29,1,77725,1843797,1,1836516,1758791,1766072
112,1,1,3,1,2,0,0,1,30,-1,77725,1856110,0,1849179,1771454,1778385
112,1,1,3,1,2,1,1,1,31,1,77725,1866957,1,1860559,1782834,1789232
112,1,1,3,1,2,1,1,1,32,1,77725,1878954,1,1873605,1795880,1801229
113,0,0,0,0,1,1,0,1,1,-1,34119,1400783,0,1393002,1358883,1366664
113,0,0,0,1,2,1,0,0,2,1,34119,1415512,1,1408697,1374578,1381393
113,0,0,0,0,1,1,0,1,3,-1,34119,1425476,0,1420261,1386142,1391357
113,0,0,0,1,2,0,1,0,4,-1,34119,1436756,0,1429525,1395406,1402637
113,0,0,0,1,2,1,0,0,5,1,34119,1448819,1,1442121,1408002,1414700
113,0,0,0,1,2,1,0,0,6,1,34119,1464681,1,1456234,1422115,1430562
113,0,0,0,0,1,1,0,1,7,-1,34119,1476361,0,1468980,1434861,1442242
113,0,0,0,1,2,0,1,0,8,-1,34119,1489324,0,1483043,1448924,1455205
113,0,0,0,1,2,1,0,0,9,1,34119,1502087,1,1494023,1459904,1467968
113,0,0,0,1,2,1,0,0,10,1,34119,1515950,1,1508352,1474233,1481831
113,0,0,0,0,1,0,1,1,11,1,34119,1528846,1,1520349,1486230,1494727
113,0,0,0,0,1,1,0,1,12,-1,34119,1540576,0,1534828,1500709,1506457
113,0,0,0,0,1,0,1,1,13,1,34119,1551523,1,1545958,1511839,1517404
113,0,0,0,1,2,1,0,0,14,1,34119,1564786,1,1556372,1522253,1530667
113,0,0,0,0,1,1,0,1,15,-1,34119,1577832,0,1569418,1535299,1543713
113,0,0,0,1,2,1,0,0,16,1,34119,1590279,1,1584280,1550161,1556160
113,0,0,0,0,1,1,0,1,17,-1,34119,1603192,0,1595977,1561858,1569073
113,0,0,0,1,2,1,0,0,18,1,34119,1615755,1,1608473,1574354,1581636
113,0,0,0,1,2,1,0,0,19,1,34119,1628118,1,1622536,1588417,1593999
113,0,0,0,0,1,1,0,1,20,-1,34119,1640364,0,1634566,1600447,1606245
113,0,0,0,1,2,1,0,0,21,1,34119,1654177,1,1647729,1613610,1620058
113,0,0,0,0,1,1,0,1,22,-1,34119,1665290,0,1658692,1624573,1631171
113,0,0,0,0,1,1,0,1,23,-1,34119,1676087,0,1670456,1636337,1641968
113,0,0,0,1,2,0,1,0,24,-1,34119,1687351,0,1681436,1647317,1653232
113,0,0,0,1,2,1,0,0,25,1,34119,1702163,1,1693183,1659064,1668044
113,0,0,0,0,1,1,0,1,26,-1,34119,1717725,0,1709978,1675859,1683606
113,0,0,0,1,2,1,0,0,27,1,34119,1733771,1,1725157,1691038,1699652
113,0,0,0,1,2,1,0,0,28,1,34119,1745434,1,1740169,1706050,1711315
113,0,0,0,1,2,1,0,0,29,1,34119,1758747,1,1752016,1717897,1724628
113,0,0,0,0,1,0,1,1,30,1,34119,1773943,1,1765462,1731343,1739824
113,0,0,0,1,2,1,0,0,31,1,34119,1786439,1,1780341,1746222,1752320
113,0,0,0,1,2,1,0,0,32,1,34119,1800452,1,1793354,1759235,1766333
113,0,1,1,1,2,0,0,1,1,-1,34119,950346,0,941548,907429,916227
113,0,1,1,0,1,1,1,0,2,-1,34119,964408,0,957943,923824,930289
113,0,1,1,1,2,0,0,1,3,-1,34119,976921,0,971640,937521,942802
113,0,1,1,1,2,1,1,1,4,1,34119,987435,1,981470,947351,953316
113,0,1,1,0,1,1,1,0,5,-1,34119,999415,0,992600,958481,965296
113,0,1,1,0,1,1,1,0,6,-1,34119,1012611,0,1003814,969695,978492
113,0,1,1,1,2,1,1,1,7,1,34119,1026524,1,1018077,983958,992405
113,0,1,1,1,2,1,1,1,8,1,34119,1040353,1,1033672,999553,1006234
113,0,1,1,0,1,1,1,0,9,-1,34119,1054299,0,1046851,1012732,1020180
113,0,1,1,1,2,1,1,1,10,1,34119,1064863,1,1058915,1024796,1030744
113,0,1,1,1,2,1,1,1,11,1,34119,1079192,1,1072878,1038759,1045073
113,0,1,1,1,2,1,1,1,12,1,34119,1093938,1,1086040,1051921,1059819
113,0,1,1,1,2,0,0,1,13,-1,34119,1105301,0,1098370,1064251,1071182
113,0,1,1,1,2,0,0,1,14,-1,34119,1118831,0,1113016,1078897,1084712
113,0,1,1,0,1,1,1,0,15,-1,34119,1128728,0,1122946,1088827,1094609
113,0,1,1,1,2,1,1,1,16,1,34119,1142357,1,1135926,1101807,1108238
113,0,1,1,1,2,1,1,1,17,1,34119,1154704,1,1146773,1112654,1120585
113,0,1,1,1,2,1,1,1,18,1,34119,1166634,1,1158786,1124667,1132515
113,0,1,1,1,2,1,1,1,19,1,34119,1179197,1,1171799,1137680,1145078
113,0,1,1,1,2,1,1,1,20,1,34119,1193426,1,1185112,1150993,1159307
113,0,1,1,1,2,1,1,1,21,1,34119,1207755,1,1200524,1166405,1173636
113,0,1,1,1,2,0,0,1,22,-1,34119,1219752,0,1214253,1180134,1185633
113,0,1,1,1,2,1,1,1,23,1,34119,1232981,1,1226733,1192614,1198862
113,0,1,1,1,2,1,1,1,24,1,34119,1244128,1,1238963,1204844,1210009
113,0,1,1,0,1,1,1,0,25,-1,34119,1259674,0,1251443,1217324,1225555
113,0,1,1,1,2,1,1,1,26,1,34119,1272537,1,1264639,1230520,1238418
113,0,1,1,1,2,1,1,1,27,1,34119,1287516,1,1279568,1245449,1253397
113,0,1,1,1,2,1,1,1,28,1,34119,1301228,1,1294380,1260261,1267109
113,0,1,1,0,1,1,1,0,29,-1,34119,1314974,0,1308076,1273957,1280855
113,0,1,1,1,2,0,0,1,30,-1,34119,1326838,0,1321522,1287403,1292719
113,0,1,1,0,1,1,1,0,31,-1,34119,1340284,0,1332403,1298284,1306165
113,0,1,1,0,1,0,0,0,32,1,34119,1351647,1,1344549,1310430,1317528
113,1,0,2,1,2,1,0,0,1,1,34119,506690,1,498525,464406,472571
113,1,0,2,0,1,1,0,1,2,-1,34119,516037,0,510805,476686,481918
113,1,0,2,1,2,1,0,0,3,1,34119,527984,1,521919,487800,493865
113,1,0,2,1,2,1,0,0,4,1,34119,538597,1,532865,498746,504478
113,1,0,2,0,1,1,0,1,5,-1,34119,551610,0,542829,508710,517491
113,1,0,2,1,2,1,0,0,6,1,34119,567122,1,558725,524606,533003
113,1,0,2,1,2,0,1,0,7,-1,34119,580052,0,571571,537452,545933
113,1,0,2,1,2,1,0,0,8,1,34119,591365,1,585484,551365,557246
113,1,0,2,0,1,0,1,1,9,1,34119,601512,1,596031,561912,567393
113,1,0,2,1,2,1,0,0,10,1,34119,612976,1,607544,573425,578857
113,1,0,2,0,1,1,0,1,11,-1,34119,627422,0,620224,586105,593303
113,1,0,2,0,1,1,0,1,12,-1,34119,640884,0,633886,599767,606765
113,1,0,2,1,2,1,0,0,13,1,34119,652998,1,647832,613713,618879
113,1,0,2,1,2,0,1,0,14,-1,34119,665044,0,657896,623777,630925
113,1,0,2,0,1,1,0,1,15,-1,34119,676424,0,671092,636973,642305
113,1,0,2,1,2,0,1,0,16,-1,34119,688721,0,681623,647504,654602
113,1,0,2,0,1,1,0,1,17,-1,34119,700217,0,694402,660283,666098
113,1,0,2,1,2,1,0,0,18,1,34119,710081,1,705049,670930,675962
113,1,0,2,1,2,1,0,0,19,1,34119,724027,1,715696,681577,689908
113,1,0,2,1,2,1,0,0,20,1,34119,738956,1,730442,696323,704837
113,1,0,2,1,2,0,1,0,21,-1,34119,752369,0,745454,711335,718250
113,1,0,2,1,2,0,1,0,22,-1,34119,768548,0,759734,725615,734429
113,1,0,2,1,2,1,0,0,23,1,34119,782261,1,776262,742143,748142
113,1,0,2,0,1,1,0,1,24,-1,34119,794724,0,787609,753490,760605
113,1,0,2,1,2,1,0,0,25,1,34119,805704,1,799006,764887,771585
113,1,0,2,1,2,1,0,0,26,1,34119,819483,1,813702,779583,785364
113,1,0,2,0,1,1,0,1,27,-1,34119,830780,0,824582,790463,796661
113,1,0,2,1,2,1,0,0,28,1,34119,843726,1,835095,800976,809607
113,1,0,2,1,2,1,0,0,29,1,34119,856106,1,848042,813923,821987
113,1,0,2,1,2,1,0,0,30,1,34119,868752,1,863554,829435,834633
113,1,0,2,1,2,1,0,0,31,1,34119,881599,1,875084,840965,847480
113,1,0,2,1,2,1,0,0,32,1,34119,895278,1,888147,854028,861159
113,1,1,3,1,2,0,0,1,1,-1,34119,54236,0,47321,13202,20117
113,1,1,3,0,1,1,1,0,2,-1,34119,64966,0,58835,24716,30847
113,1,1,3,1,2,1,1,1,3,1,34119,77763,1,72631,38512,43644
113,1,1,3,1,2,1,1,1,4,1,34119,90909,1,83561,49442,56790
113,1,1,3,1,2,0,0,1,5,-1,34119,104555,0,98623,64504,70436
113,1,1,3,0,1,1,1,0,6,-1,34119,117001,0,108970,74851,82882
113,1,1,3,1,2,1,1,1,7,1,34119,133047,1,124349,90230,98928
113,1,1,3,1,2,1,1,1,8,1,34119,145377,1,139912,105793,111258
113,1,1,3,1,2,1,1,1,9,1,34119,158240,1,150059,115940,124121
113,1,1,3,0,1,1,1,0,10,-1,34119,169687,0,162855,128736,135568
113,1,1,3,1,2,1,1,1,11,1,34119,179933,1,174652,140533,145814
113,1,1,3,1,2,1,1,1,12,1,34119,192846,1,186648,152529,158727
113,1,1,3,1,2,0,0,1,13,-1,34119,205209,0,197228,163109,171090
113,1,1,3,1,2,1,1,1,14,1,34119,215007,1,209858,175739,180888
113,1,1,3,1,2,1,1,1,15,1,34119,228919,1,222654,188535,194800
113,1,1,3,1,2,0,0,1,16,-1,34119,244232,0,235384,201265,210113
113,1,1,3,NaN,NaN,NaN,NaN,NaN,17,1,34119,257911,NaN,249830,215711,223792
113,1,1,3,1,2,1,1,1,18,1,34119,268391,1,263010,228891,234272
113,1,1,3,1,2,1,1,1,19,1,34119,279155,1,272807,238688,245036
113,1,1,3,1,2,1,1,1,20,1,34119,291068,1,283554,249435,256949
113,1,1,3,1,2,1,1,1,21,1,34119,304248,1,296383,262264,270129
113,1,1,3,1,2,1,1,1,22,1,34119,318894,1,311362,277243,284775
113,1,1,3,1,2,1,1,1,23,1,34119,332457,1,324142,290023,298338
113,1,1,3,1,2,0,0,1,24,-1,34119,347435,0,338571,304452,313316
113,1,1,3,1,2,1,1,1,25,1,34119,357149,1,352001,317882,323030
113,1,1,3,0,1,1,1,0,26,-1,34119,372112,0,364430,330311,337993
113,1,1,3,1,2,1,1,1,27,1,34119,387457,1,379276,345157,353338
113,1,1,3,1,2,0,0,1,28,-1,34119,399854,0,393839,359720,365735
113,1,1,3,1,2,1,1,1,29,1,34119,413183,1,405069,370950,379064
113,1,1,3,1,2,1,1,1,30,1,34119,428295,1,420298,386179,394176
113,1,1,3,1,2,1,1,1,31,1,34119,444274,1,435760,401641,410155
113,1,1,3,1,2,1,1,1,32,1,34119,456754,1,450422,416303,422635
114,0,0,0,0,1,1,0,1,1,-1,25196,507688,0,500124,474928,482492
114,0,0,0,1,2,0,1,0,2,-1,25196,520168,0,513537,488341,494972
114,0,0,0,1,2,0,1,0,3,-1,25196,531814,0,526549,501353,506618
114,0,0,0,1,2,1,0,0,4,1,25196,545810,1,537063,511867,520614
114,0,0,0,1,2,1,0,0,5,1,25196,559323,1,551942,526746,534127
114,0,0,0,1,2,1,0,0,6,1,25196,574085,1,565071,539875,548889
114,0,0,0,1,2,1,0,0,7,1,25196,587515,1,581166,555970,562319
114,0,0,0,1,2,1,0,0,8,1,25196,598911,1,592296,567100,573715
114,0,0,0,1,2,1,0,0,9,1,25196,609591,1,603010,577814,584395
114,0,0,0,1,2,1,0,0,10,1,25196,619838,1,614740,589544,594642
114,0,0,0,1,2,1,0,0,11,1,25196,631351,1,624470,599274,606155
114,0,0,0,1,2,1,0,0,12,1,25196,644681,1,635767,610571,619485
114,0,0,0,1,2,1,0,0,13,1,25196,658210,1,652395,627199,633014
114,0,0,0,1,2,1,0,0,14,1,25196,668457,1,663359,638163,643261
114,0,0,0,1,2,1,0,0,15,1,25196,682636,1,676321,651125,657440
114,0,0,0,1,2,0,1,0,16,-1,25196,694966,0,686735,661539,669770
114,0,0,0,1,2,1,0,0,17,1,25196,706662,1,699648,674452,681466
114,0,0,0,1,2,1,0,0,18,1,25196,718376,1,712861,687665,693180
114,0,0,0,1,2,0,1,0,19,-1,25196,730089,0,722874,697678,704893
114,0,0,0,1,2,1,0,0,20,1,25196,743701,1,735637,710441,718505
114,0,0,0,1,2,1,0,0,21,1,25196,757081,1,750916,725720,731885
114,0,0,0,1,2,1,0,0,22,1,25196,771010,1,763129,737933,745814
114,0,0,0,1,2,0,1,0,23,-1,25196,782390,0,775908,750712,757194
114,0,0,0,1,2,1,0,0,24,1,25196,795303,1,786772,761576,770107
114,0,0,0,1,2,1,0,0,25,1,25196,809148,1,802734,777538,783952
114,0,0,0,1,2,1,0,0,26,1,25196,824960,1,816680,791484,799764
114,0,0,0,1,2,0,1,0,27,-1,25196,837390,0,829642,804446,812194
114,0,0,0,1,2,1,0,0,28,1,25196,849070,1,842072,816876,823874
114,0,0,0,NaN,NaN,NaN,NaN,NaN,29,1,25196,861316,NaN,855418,830222,836120
114,0,0,0,1,2,1,0,0,30,1,25196,872663,1,866181,840985,847467
114,0,0,0,0,1,1,0,1,31,-1,25196,885526,0,879128,853932,860330
114,0,0,0,1,2,1,0,0,32,1,25196,897139,1,890857,865661,871943
114,0,1,1,1,2,1,1,1,1,1,25196,46876,1,38328,13132,21680
114,0,1,1,1,2,1,1,1,2,1,25196,60205,1,53207,28011,35009
114,0,1,1,1,2,1,1,1,3,1,25196,76833,1,68119,42923,51637
114,0,1,1,1,2,0,0,1,4,-1,25196,89680,0,81232,56036,64484
114,0,1,1,1,2,1,1,1,5,1,25196,103076,1,97511,72315,77880
114,0,1,1,1,2,1,1,1,6,1,25196,115339,1,107608,82412,90143
114,0,1,1,1,2,1,1,1,7,1,25196,126969,1,121720,96524,101773
114,0,1,1,1,2,1,1,1,8,1,25196,140648,1,134066,108870,115452
114,0,1,1,1,2,0,0,1,9,-1,25196,154444,0,145480,120284,129248
114,0,1,1,1,2,1,1,1,10,1,25196,168623,1,161308,136112,143427
114,0,1,1,1,2,1,1,1,11,1,25196,179819,1,172938,147742,154623
114,0,1,1,1,2,1,1,1,12,1,25196,191416,1,186251,161055,166220
114,0,1,1,1,2,1,1,1,13,1,25196,203596,1,195981,170785,178400
114,0,1,1,1,2,0,0,1,14,-1,25196,216575,0,209960,184764,191379
114,0,1,1,1,2,1,1,1,15,1,25196,229155,1,220724,195528,203959
114,0,1,1,1,2,1,1,1,16,1,25196,245267,1,236736,211540,220071
114,0,1,1,0,1,1,1,0,17,-1,25196,255147,0,249915,224719,229951
114,0,1,1,1,2,1,1,1,18,1,25196,270942,1,263145,237949,245746
114,0,1,1,1,2,1,1,1,19,1,25196,285371,1,276624,251428,260175
114,0,1,1,1,2,0,0,1,20,-1,25196,301350,0,292586,267390,276154
114,0,1,1,1,2,1,1,1,21,1,25196,316579,1,307798,282602,291383
114,0,1,1,1,2,0,0,1,22,-1,25196,330375,0,323193,297997,305179
114,0,1,1,1,2,0,0,1,23,-1,25196,343304,0,336806,311610,318108
114,0,1,1,0,1,1,1,0,24,-1,25196,355617,0,349619,324423,330421
114,0,1,1,NaN,NaN,NaN,NaN,NaN,25,1,25196,369330,NaN,360649,335453,344134
114,0,1,1,1,2,1,1,1,26,1,25196,384842,1,377161,351965,359646
114,0,1,1,1,2,1,1,1,27,1,25196,397471,1,390956,365760,372275
114,0,1,1,1,2,1,1,1,28,1,25196,409468,1,402736,377540,384272
114,0,1,1,1,2,1,1,1,29,1,25196,419382,1,414066,388870,394186
114,0,1,1,1,2,1,1,1,30,1,25196,435443,1,426712,401516,410247
114,0,1,1,1,2,1,1,1,31,1,25196,450089,1,442758,417562,424893
114,0,1,1,1,2,1,1,1,32,1,25196,460869,1,455837,430641,435673
114,1,0,2,0,1,1,0,1,1,-1,25196,949990,0,942192,916996,924794
114,1,0,2,1,2,1,0,0,2,1,25196,962053,1,955372,930176,936857
114,1,0,2,1,2,1,0,0,3,1,25196,973200,1,966968,941772,948004
114,1,0,2,1,2,1,0,0,4,1,25196,988645,1,980364,955168,963449
114,1,0,2,1,2,1,0,0,5,1,25196,1002591,1,995809,970613,977395
114,1,0,2,1,2,1,0,0,6,1,25196,1018653,1,1010239,985043,993457
114,1,0,2,1,2,0,1,0,7,-1,25196,1031299,0,1025701,1000505,1006103
114,1,0,2,0,1,1,0,1,8,-1,25196,1043479,0,1035564,1010368,1018283
114,1,0,2,1,2,0,1,0,9,-1,25196,1055275,0,1048410,1023214,1030079
114,1,0,2,1,2,1,0,0,10,1,25196,1067805,1,1060674,1035478,1042609
114,1,0,2,1,2,1,0,0,11,1,25196,1080051,1,1072387,1047191,1054855
114,1,0,2,1,2,1,0,0,12,1,25196,1092347,1,1085216,1060020,1067151
114,1,0,2,1,2,0,1,0,13,-1,25196,1106043,0,1097413,1072217,1080847
114,1,0,2,1,2,1,0,0,14,1,25196,1120439,1,1112241,1087045,1095243
114,1,0,2,0,1,1,0,1,15,-1,25196,1131719,0,1126537,1101341,1106523
114,1,0,2,1,2,1,0,0,16,1,25196,1141083,1,1135968,1110772,1115887
114,1,0,2,0,1,1,0,1,17,-1,25196,1153562,0,1146165,1120969,1128366
114,1,0,2,1,2,1,0,0,18,1,25196,1165492,1,1158861,1133665,1140296
114,1,0,2,1,2,1,0,0,19,1,25196,1180771,1,1173290,1148094,1155575
114,1,0,2,1,2,0,1,0,20,-1,25196,1194117,0,1188169,1162973,1168921
114,1,0,2,1,2,1,0,0,21,1,25196,1208379,1,1200932,1175736,1183183
114,1,0,2,1,2,1,0,0,22,1,25196,1219343,1,1213211,1188015,1194147
114,1,0,2,0,1,1,0,1,23,-1,25196,1231056,0,1223508,1198312,1205860
114,1,0,2,1,2,1,0,0,24,1,25196,1245718,1,1236705,1211509,1220522
114,1,0,2,1,2,0,1,0,25,-1,25196,1259481,0,1251417,1226221,1234285
114,1,0,2,0,1,1,0,1,26,-1,25196,1275060,0,1266895,1241699,1249864
114,1,0,2,1,2,1,0,0,27,1,25196,1287489,1,1279642,1254446,1262293
114,1,0,2,1,2,1,0,0,28,1,25196,1302635,1,1294354,1269158,1277439
114,1,0,2,1,2,0,1,0,29,-1,25196,1319396,0,1310399,1285203,1294200
114,1,0,2,1,2,1,0,0,30,1,25196,1335708,1,1326927,1301731,1310512
114,1,0,2,1,2,0,1,0,31,-1,25196,1345222,0,1340124,1314928,1320026
114,1,0,2,1,2,1,0,0,32,1,25196,1360351,1,1351720,1326524,1335155
114,1,1,3,0,1,1,1,0,1,-1,25196,1404371,0,1397007,1371811,1379175
114,1,1,3,1,2,1,1,1,2,1,25196,1417734,1,1411069,1385873,1392538
114,1,1,3,1,2,1,1,1,3,1,25196,1431979,1,1424248,1399052,1406783
114,1,1,3,1,2,1,1,1,4,1,25196,1444642,1,1436945,1411749,1419446
114,1,1,3,1,2,0,0,1,5,-1,25196,1458172,0,1451590,1426394,1432976
114,1,1,3,0,1,1,1,0,6,-1,25196,1470401,0,1464803,1439607,1445205
114,1,1,3,1,2,0,0,1,7,-1,25196,1486030,0,1477199,1452003,1460834
114,1,1,3,1,2,1,1,1,8,1,25196,1498943,1,1493561,1468365,1473747
114,1,1,3,1,2,1,1,1,9,1,25196,1509656,1,1503941,1478745,1484460
114,1,1,3,NaN,NaN,NaN,NaN,NaN,10,1,25196,1522836,NaN,1517187,1491991,1497640
114,1,1,3,1,2,1,1,1,11,1,25196,1532866,1,1527218,1502022,1507670
114,1,1,3,1,2,1,1,1,12,1,25196,1543130,1,1537748,1512552,1517934
114,1,1,3,1,2,1,1,1,13,1,25196,1556809,1,1549195,1523999,1531613
114,1,1,3,1,2,1,1,1,14,1,25196,1568305,1,1562824,1537628,1543109
114,1,1,3,0,1,0,0,0,15,1,25196,1581685,1,1573621,1548425,1556489
114,1,1,3,NaN,NaN,NaN,NaN,NaN,16,1,25196,1595248,NaN,1589399,1564203,1570052
114,1,1,3,1,2,1,1,1,17,1,25196,1608777,1,1600979,1575783,1583581
114,1,1,3,1,2,1,1,1,18,1,25196,1623739,1,1615242,1590046,1598543
114,1,1,3,1,2,0,0,1,19,-1,25196,1634452,0,1628721,1603525,1609256
114,1,1,3,1,2,1,1,1,20,1,25196,1645199,1,1639718,1614522,1620003
114,1,1,3,0,1,1,1,0,21,-1,25196,1658029,0,1652880,1627684,1632833
114,1,1,3,1,2,1,1,1,22,1,25196,1670942,1,1662194,1636998,1645746
114,1,1,3,1,2,1,1,1,23,1,25196,1685621,1,1677440,1652244,1660425
114,1,1,3,1,2,0,0,1,24,-1,25196,1699716,0,1691552,1666356,1674520
114,1,1,3,0,1,1,1,0,25,-1,25196,1710663,0,1704298,1679102,1685467
114,1,1,3,1,2,1,1,1,26,1,25196,1720960,1,1715078,1689882,1695764
114,1,1,3,1,2,1,1,1,27,1,25196,1732440,1,1725492,1700296,1707244
114,1,1,3,0,1,1,1,0,28,-1,25196,1746402,0,1737822,1712626,1721206
114,1,1,3,1,2,0,0,1,29,-1,25196,1760165,0,1754033,1728837,1734969
114,1,1,3,0,1,1,1,0,30,-1,25196,1774727,0,1767446,1742250,1749531
114,1,1,3,0,1,0,0,0,31,1,25196,1788040,1,1781725,1756529,1762844
114,1,1,3,0,1,1,1,0,32,-1,25196,1800770,0,1794921,1769725,1775574
115,0,0,0,0,1,1,0,1,1,-1,29120,1414173,0,1407892,1378772,1385053
115,0,0,0,1,2,1,0,0,2,1,29120,1427036,1,1421388,1392268,1397916
115,0,0,0,1,2,1,0,0,3,1,29120,1438733,1,1431135,1402015,1409613
115,0,0,0,0,1,1,0,1,4,-1,29120,1451395,0,1444064,1414944,1422275
115,0,0,0,1,2,1,0,0,5,1,29120,1465775,1,1457094,1427974,1436655
115,0,0,0,1,2,0,1,0,6,-1,29120,1482336,0,1473322,1444202,1453216
115,0,0,0,1,2,1,0,0,7,1,29120,1498232,1,1489317,1460197,1469112
115,0,0,0,1,2,1,0,0,8,1,29120,1512327,1,1504196,1475076,1483207
115,0,0,0,1,2,0,1,0,9,-1,29120,1524857,0,1518242,1489122,1495737
115,0,0,0,1,2,1,0,0,10,1,29120,1537903,1,1531222,1502102,1508783
115,0,0,0,1,2,0,1,0,11,-1,29120,1550499,0,1542152,1513032,1521379
115,0,0,0,1,2,1,0,0,12,1,29120,1561679,1,1554548,1525428,1532559
115,0,0,0,1,2,1,0,0,13,1,29120,1573426,1,1567644,1538524,1544306
115,0,0,0,1,2,1,0,0,14,1,29120,1586155,1,1580340,1551220,1557035
115,0,0,0,1,2,1,0,0,15,1,29120,1600284,1,1591587,1562467,1571164
115,0,0,0,1,2,1,0,0,16,1,29120,1613647,1,1606882,1577762,1584527
115,0,0,0,1,2,0,1,0,17,-1,29120,1627243,0,1620278,1591158,1598123
115,0,0,0,1,2,1,0,0,18,1,29120,1637540,1,1631725,1602605,1608420
115,0,0,0,1,2,1,0,0,19,1,29120,1651103,1,1644754,1615634,1621983
115,0,0,0,1,2,1,0,0,20,1,29120,1665298,1,1656951,1627831,1636178
115,0,0,0,1,2,1,0,0,21,1,29120,1675179,1,1669497,1640377,1646059
115,0,0,0,1,2,1,0,0,22,1,29120,1687808,1,1679427,1650307,1658688
115,0,0,0,1,2,1,0,0,23,1,29120,1700288,1,1694340,1665220,1671168
115,0,0,0,1,2,0,1,0,24,-1,29120,1710702,0,1705253,1676133,1681582
115,0,0,0,1,2,1,0,0,25,1,29120,1724131,1,1717433,1688313,1695011
115,0,0,0,1,2,1,0,0,26,1,29120,1738643,1,1731462,1702342,1709523
115,0,0,0,1,2,1,0,0,27,1,29120,1752956,1,1745441,1716321,1723836
115,0,0,0,1,2,1,0,0,28,1,29120,1769301,1,1760537,1731417,1740181
115,0,0,0,1,2,1,0,0,29,1,29120,1782630,1,1776698,1747578,1753510
115,0,0,0,NaN,NaN,NaN,NaN,NaN,30,1,29120,1795310,NaN,1788012,1758892,1766190
115,0,0,0,1,2,1,0,0,31,1,29120,1810888,1,1802874,1773754,1781768
115,0,0,0,1,2,1,0,0,32,1,29120,1821652,1,1816170,1787050,1792532
115,0,1,1,1,2,1,1,1,1,1,29120,970139,1,962774,933654,941019
115,0,1,1,1,2,1,1,1,2,1,29120,984818,1,977120,948000,955698
115,0,1,1,1,2,1,1,1,3,1,29120,997314,1,990983,961863,968194
115,0,1,1,1,2,1,1,1,4,1,29120,1009794,1,1002513,973393,980674
115,0,1,1,1,2,1,1,1,5,1,29120,1019791,1,1014542,985422,990671
115,0,1,1,1,2,1,1,1,6,1,29120,1030954,1,1025306,996186,1001834
115,0,1,1,1,2,1,1,1,7,1,29120,1042684,1,1037419,1008299,1013564
115,0,1,1,1,2,1,1,1,8,1,29120,1055763,1,1050415,1021295,1026643
115,0,1,1,1,2,0,0,1,9,-1,29120,1066010,0,1060662,1031542,1036890
115,0,1,1,1,2,0,0,1,10,-1,29120,1080489,0,1072658,1043538,1051369
115,0,1,1,1,2,1,1,1,11,1,29120,1095185,1,1088170,1059050,1066065
115,0,1,1,1,2,1,1,1,12,1,29120,1108264,1,1103083,1073963,1079144
115,0,1,1,1,2,0,0,1,13,-1,29120,1122160,0,1116212,1087092,1093040
115,0,1,1,1,2,0,0,1,14,-1,29120,1134857,0,1126759,1097639,1105737
115,0,1,1,1,2,1,1,1,15,1,29120,1147903,1,1142104,1112984,1118783
115,0,1,1,1,2,1,1,1,16,1,29120,1160965,1,1152318,1123198,1131845
115,0,1,1,1,2,1,1,1,17,1,29120,1174545,1,1168047,1138927,1145425
115,0,1,1,1,2,1,1,1,18,1,29120,1185075,1,1179027,1149907,1155955
115,0,1,1,1,2,1,1,1,19,1,29120,1194739,1,1189557,1160437,1165619
115,0,1,1,1,2,1,1,1,20,1,29120,1209368,1,1201837,1172717,1180248
115,0,1,1,1,2,1,1,1,21,1,29120,1224297,1,1215799,1186679,1195177
115,0,1,1,1,2,1,1,1,22,1,29120,1238342,1,1230511,1201391,1209222
115,0,1,1,1,2,1,1,1,23,1,29120,1251905,1,1242874,1213754,1222785
115,0,1,1,1,2,1,1,1,24,1,29120,1264268,1,1257370,1228250,1235148
115,0,1,1,1,2,0,0,1,25,-1,29120,1275631,0,1269134,1240014,1246511
115,0,1,1,1,2,1,1,1,26,1,29120,1288444,1,1280180,1251060,1259324
115,0,1,1,1,2,0,0,1,27,-1,29120,1300457,0,1293626,1264506,1271337
115,0,1,1,1,2,1,1,1,28,1,29120,1313603,1,1306689,1277569,1284483
115,0,1,1,1,2,1,1,1,29,1,29120,1326016,1,1318968,1289848,1296896
115,0,1,1,1,2,1,1,1,30,1,29120,1338646,1,1332064,1302944,1309526
115,0,1,1,1,2,1,1,1,31,1,29120,1354858,1,1346110,1316990,1325738
115,0,1,1,1,2,1,1,1,32,1,29120,1367354,1,1360406,1331286,1338234
115,1,0,2,0,1,1,0,1,1,-1,29120,47714,0,42349,13229,18594
115,1,0,2,0,1,0,1,1,2,1,29120,59544,1,53995,24875,30424
115,1,0,2,0,1,1,0,1,3,-1,29120,73456,0,65175,36055,44336
115,1,0,2,NaN,NaN,NaN,NaN,NaN,4,1,29120,85619,NaN,79488,50368,56499
115,1,0,2,0,1,1,0,1,5,-1,29120,99898,0,93234,64114,70778
115,1,0,2,1,2,1,0,0,6,1,29120,113161,1,105513,76393,84041
115,1,0,2,1,2,1,0,0,7,1,29120,127923,1,119276,90156,98803
